id,ime,letnica_rojstva,drzava_rojstva,stevilo_iger_v_bazi,zacetek,konec,zmage,porazi,remiji,delez_zmag,kvaliteta
123795,M Vucko,1984,Slovenia,2,1999,2017,,,,,1841
123796,M Grau Carreras,1984,Spain,2,1996,1999,,,,,2137
103898,O Kuznetsova,,,1,1999,1999,,,,,2033
56753,M Amanov,1986,Turkmenistan,176,1999,2014,75,54,47,56.0,2436
66388,L Oberbarnscheidt,1964,Germany,1,1999,1999,,,,,2264
66389,V Deegens,1976,Netherlands,7,1996,2001,2,2,3,50.0,2235
24996,N Gurieli,1961,Georgia,101,1975,2012,24,37,21,42.1,2295
56977,M Ponater,1954,Germany,3,1999,2001,,,,,2163
26340,C Krings,1955,Germany,5,1976,2007,1,3,1,30.0,2161
70741,A Bernhard,1937,Germany,1,1999,1999,,,,,
50296,M Vasic,1985,Yugoslavia,32,1999,2002,12,15,5,45.3,2093
49255,M Sebag,1986,France,"1,032",1998,2020,333,220,281,56.8,2438
19715,R Stone,1953,Canada,75,1979,1999,19,35,21,39.3,2321
70731,J Bodelier,,,1,1999,1999,,,,,
70732,J Coort,,,1,1999,1999,,,,,
66367,F Tammen,,,1,1999,1999,,,,,
66368,J Schreinemachers,,,1,1999,1999,,,,,
103269,C Keller,1963,France,3,1990,2000,,,,,2072
103270,S Colandrea,1958,France,1,2000,2000,,,,,1601
94110,B Searson,,,19,2000,2001,13,5,1,71.1,
94123,G Dawson,,,1,2000,2000,,,,,
10873,O Matjushin,1949,Ukraine,10,2000,2000,4,3,3,55.0,2099
56722,G Matjushin,1984,Ukraine,77,2000,2017,22,25,30,48.1,2415
56880,E Naiditsch,1987,Latvia,9,2000,2001,3,3,3,50.0,2111
68617,A Draeger,,,5,2000,2000,2,2,1,50.0,
94118,Peerapol Torwong,,,1,2000,2000,,,,,
105860,S Arndt,1967,Germany,67,1987,2001,32,15,20,62.7,2168
105866,E Kruse,,,2,2000,2000,,,,,
90019,K Million,,,1,2000,2000,,,,,
90020,J Marx,,,1,2000,2000,,,,,
51744,P Korhonen,,,10,2000,2002,5,3,2,60.0,
90022,Chai Chin Lim,,,1,2000,2000,,,,,
142642,S Shteinikov,1968,Russia,1,2000,2000,,,,,2308
142643,V Katkov,1975,Russia,1,2000,2000,,,,,1978
94117,D Serdtsev,,,1,2000,2000,,,,,
108394,B Boissel,1958,France,10,2000,2000,5,1,4,70.0,1746
101649,K H Schein,1963,Austria,3,1992,2002,,,,,2187
65699,A Kotlar,1938,Germany,9,2000,2001,4,4,1,50.0,2054
65700,D Oehlmann,1935,Germany,1,2000,2000,,,,,2041
75568,R Chihani,,,1,2000,2000,,,,,
75570,S Larabi,,,1,2000,2000,,,,,
13941,A Cichocki,1962,Poland,140,1985,2004,45,48,40,48.9,2302
96908,T Redlicki,1977,Poland,1,2000,2000,,,,,2098
14452,T Ernst,1960,Sweden,300,1978,2017,91,96,113,49.2,2310
122244,C Gruvaeus,1954,Sweden,5,2000,2010,1,4,0,20.0,2225
75560,F Bouchenaf,,,6,2000,2000,1,5,0,16.7,
75555,K Adjout,,,5,2000,2000,,,,,
66621,S Hammadou,,,8,2000,2000,2,6,0,25.0,
75557,K Chadli,,,5,2000,2000,2,3,0,40.0,
49243,E Ghaem Maghami,1982,Iran,"1,006",2000,2020,223,118,348,57.6,2561
83226,N Timotic,1971,France,2,2000,2004,,,,,2001
51958,C Veron,1969,France,4,1999,2012,1,3,0,25.0,2008
87954,A Baptista,1990,Portugal,57,2000,2018,19,26,12,43.9,2008
108432,A M Notten,1941,Netherlands,2,1973,2000,,,,,
108427,Y Gutop,1936,Russia,14,1978,2000,1,5,8,35.7,
68643,A Huber,1973,Germany,6,1994,2001,3,3,0,50.0,2329
68644,J Gheng,1971,Germany,62,1994,2018,26,19,17,55.6,2195
55527,H Barber,1950,Australia,18,1969,2001,4,12,2,27.8,2149
68678,S Reichel,1986,Germany,2,2000,2000,,,,,
68674,T Cordes,,,2,2000,2000,,,,,
70254,M Korhonen,1972,Finland,2,2000,2002,,,,,2131
65925,V Agopov,1953,Finland,1,2000,2000,,,,,1978
74141,D Kunovsky,1967,Slovakia,1,2000,2000,,,,,2002
74142,Tibor Olejka,1975,Slovakia,1,2000,2000,,,,,
75581,A Tchicou,,,1,2000,2000,,,,,
74981,Mehdi Moulay,1985,Algeria,8,2000,2006,3,4,1,43.8,2052
72161,T Artemiev,,,9,2000,2000,,,,,2010
72165,I Artiomenko,,,9,2000,2000,2,5,2,33.3,
70331,Vladimir Ryznar,1941,Croatia,4,1974,2000,1,3,0,25.0,2106
66903,Z Crnkovic,,,4,2000,2000,2,1,1,62.5,
129449,A Kerker,1966,Germany,13,1996,2006,2,9,2,23.1,2051
17930,Dgebuadze,1971,Georgia,306,1989,2017,112,58,125,59.2,2482
111414,M Ristic,,,1,2000,2000,,,,,
111415,M Umapathysivam,,,1,2000,2000,,,,,
15536,S Odendahl,1959,United States of America,42,1977,2000,11,15,16,45.2,2420
130853,A Czekalski,1979,Poland,1,2000,2000,,,,,2109
39547,H J Cordes,1959,Germany,93,1978,2019,32,40,21,45.7,2180
90921,Chee Keong Mark Chan,,,1,2000,2000,,,,,
90851,J L Eeckhout,1949,France,2,1999,2000,,,,,1705
90873,J Pugh,,,14,1999,2017,5,2,7,60.7,
10945,L'Ami,1985,Netherlands,"1,127",1999,2020,380,198,537,58.2,2620
10934,C P Gouw,1961,Netherlands,42,1989,2009,14,14,14,50.0,1964
90387,H Hamann,,,6,2000,2000,3,1,2,66.7,
90377,J Krebs,,,12,1973,2000,5,3,4,58.3,
84109,T Toh,1974,Singapore,10,1989,2016,1,8,1,15.0,2394
110345,A Ansel,1961,United States of America,5,1989,2006,1,3,1,30.0,
90865,H Doderer,1951,Germany,9,1999,2000,4,1,4,66.7,
90346,J Wuttke,,,25,1999,2000,6,4,15,54.0,
90908,B Boschma,,,6,1999,2005,3,2,1,58.3,
90948,R Rutkus,,,1,2000,2000,,,,,
90885,T Szafranski,,,5,1999,2000,,,,,
88487,B Redon,1972,France,6,1994,2006,2,2,2,50.0,2118
75385,A M Fluck,,,2,2000,2000,,,,,
65628,J Diehle,,,2,2000,2000,,,,,
49105,J Arizmendi Martinez,1976,United States of America,257,1990,2019,98,54,99,58.8,2499
80175,M Eassa Ahmed,1962,Egypt,9,1999,2000,1,5,3,27.8,2099
14018,Dolmatov,1959,Russia,730,1974,2009,215,98,404,58.2,2560
50077,R R oglu Gadjily,1972,Azerbaijan,54,1992,2002,22,19,13,52.8,2422
65266,R Anderson,1956,United States of America,85,1968,2009,24,38,23,41.8,2183
46726,M D Zlotnikov,1949,Ukraine,68,1979,2017,14,41,13,30.1,2235
15948,Fritz,1991,Germany,232,1991,2006,80,97,55,46.3,
42404,E van den Doel,1979,Netherlands,347,1993,2020,130,88,121,56.2,2601
86399,G Reznikov,,,2,1991,2000,,,,,
86400,M Peckham,1985,United States of America,8,2000,2003,2,3,3,43.8,2163
119312,E Duliba,,,15,2000,2013,9,0,6,80.0,
90369,S Silvelo,,,20,1999,2001,10,3,7,67.5,
108643,J Padilla,,,1,2000,2000,,,,,2146
50922,P Doggers,1975,Netherlands,56,1993,2012,20,22,14,48.2,2150
68799,E Baak,1961,Netherlands,2,2000,2000,,,,,1819
90966,A Ward,,,1,2000,2000,,,,,
90965,F Kahl,,,5,1973,2000,1,1,3,50.0,
20291,B McCarthy,1961,United States of America,20,1976,2008,5,9,6,40.0,2209
10118,R Dennis,1954,United States of America,1,2000,2000,,,,,
66623,D Nassima,,,3,2000,2000,,,,,
66624,Soraya Guerar,,,8,2000,2000,2,3,3,43.8,
66625,S Lamamra,,,3,2000,2000,,,,,
103664,M Boudechiche,1989,Algeria,18,2000,2006,9,9,0,50.0,1429
75063,N Lamamra,,,2,2000,2000,,,,,
65726,Drifa Lounis,,,6,2000,2000,2,3,1,41.7,
75054,M Benkhoukha,,,1,2000,2000,,,,,
75558,A Mezioud,1988,Algeria,77,2000,2018,32,32,13,50.0,2071
75064,M Khaled,,,4,2000,2000,3,1,0,75.0,
65510,A Slimani,1956,Algeria,13,1975,2000,5,5,3,50.0,1944
68476,R Aoudia,1977,Algeria,2,2000,2000,,,,,2188
108767,J DeMauro,1946,United States of America,43,1994,2000,7,16,20,39.5,
83416,S Khlusevich,,,34,1986,2002,3,18,13,27.9,
10126,M Paragua,1984,Philippines,394,1993,2020,120,74,104,57.7,2529
10078,A Prasetyo,,,10,2000,2001,3,4,3,45.0,2140
56533,H Danielsen,1966,Denmark,341,1981,2017,137,95,92,56.5,2514
27172,Weeramantry,1951,Sri Lanka,143,1970,2017,47,74,22,40.6,2026
10127,P Manning,1948,United States of America,1,2000,2000,,,,,
108766,P Ripoll,,,15,1990,2000,2,6,7,36.7,
57520,J Edwards,1953,United States of America,44,1991,2001,9,10,25,48.9,2076
128942,Eric Colard,1965,France,1,2000,2000,,,,,
95420,A Van Elst,1966,France,20,2000,2012,2,13,5,22.5,2253
96818,A J Goldsby,1958,United States of America,98,1974,2012,70,15,13,78.1,
38166,B Inman,1961,United States of America,6,1989,2010,,,,,
70807,R Lahaye,1983,Netherlands,34,2000,2017,10,15,8,42.4,2413
75065,J T Burggraaf,1944,Netherlands,17,1995,2001,5,9,3,38.2,1967
51731,T Kilpi,1967,Finland,14,1992,2006,2,9,3,25.0,2084
22632,T Sammalvuo,1975,Finland,201,1989,2018,60,52,44,52.6,2407
64296,J Siljander,1986,Finland,1,2000,2000,,,,,
127059,D Jacobs,,,1,2000,2000,,,,,
19274,R Hartoch,1947,Netherlands,477,1962,2008,78,137,259,43.8,2198
50914,P Wilschut,1978,Netherlands,33,2000,2017,9,13,11,43.9,2257
49107,J Bosch,1970,Netherlands,146,1986,2017,39,48,59,46.9,2418
89756,T Remmel,1979,Netherlands,31,1996,2002,6,16,9,33.9,2159
54598,A Walden-Jones,1984,United Kingdom,6,2000,2001,1,4,1,25.0,2090
50410,M Broomfield,1983,United Kingdom,65,1999,2011,16,20,29,46.9,2340
49521,M Sagafos,1984,Norway,50,2000,2016,19,24,7,45.0,2376
24054,K Gawehns,1958,Germany,46,1981,2012,13,17,16,45.7,2362
64383,H D Hansen,1964,Denmark,5,2000,2007,1,4,0,20.0,1750
50796,L Grahn,1948,Sweden,17,1978,2017,5,6,6,47.1,1982
67768,H Pusch,1941,Germany,13,1988,2001,5,6,2,46.2,2124
125041,G Kern,1961,Germany,21,1979,2006,8,8,5,50.0,2322
49534,S Gabrielsen,1976,Norway,54,1996,2011,15,19,20,46.3,2285
114875,A Gronnestad,1982,Norway,51,1999,2014,13,32,6,31.4,1950
50700,E Nicolaisen,1944,Denmark,13,2000,2001,3,5,5,42.3,1987
64404,J Brondum,1949,Denmark,5,2000,2012,0,2,3,30.0,1596
71513,J Eriksson,1973,Sweden,28,1993,2010,6,10,12,42.9,2385
124131,M Baekgaard,1981,Denmark,10,2000,2016,2,6,2,30.0,2325
50677,A van Weersel,1984,Netherlands,237,2000,2017,68,107,62,41.8,2195
20622,F Kuijpers,1941,Netherlands,491,1959,2002,156,161,162,49.5,2243
64493,G Baete,1985,Belgium,7,2000,2012,,,,,1766
52295,R Geukes,1962,Netherlands,5,2000,2007,0,4,1,10.0,
96279,G van Rij,1950,Netherlands,12,1997,2007,1,7,4,25.0,1941
64329,R Soupizon,1973,France,20,2000,2009,5,14,1,27.5,1901
52939,O J Valaker,1972,Norway,18,2000,2001,6,9,3,41.7,2180
64511,F Dieperink,,,3,2000,2000,,,,,
64523,P Klootwijk,,,3,2000,2000,,,,,
51031,H Westerweele,1980,Netherlands,18,2000,2007,4,9,5,36.1,1992
64544,F Rikumahu,1964,Netherlands,2,2000,2000,,,,,
68164,O Van Veen,1981,Netherlands,29,2000,2009,12,11,6,51.7,2256
70333,D Floor,1970,Netherlands,15,1995,2000,3,10,2,26.7,2192
64537,O Damen,1971,France,3,2000,2000,,,,,2051
75322,J de Zeeuw,1983,Netherlands,2,2000,2000,,,,,
133492,G J Te Bokkel,1981,Netherlands,7,2000,2011,3,3,1,50.0,1979
75392,D de Vreugt,1980,Netherlands,216,1992,2017,74,68,56,51.5,2386
79166,K Vickers,1949,United States of America,3,1982,2000,,,,,1902
12556,D Zilberstein,1979,Ukraine,62,1995,2011,14,21,27,44.4,2370
52948,Carlsen,1990,Norway,"3,502",1999,2020,721,272,788,62.6,2863
101620,I A Abusdal,1984,Norway,4,2000,2003,0,3,1,12.5,1990
66447,W Kircher,1955,Germany,4,1999,2000,1,0,3,62.5,1948
66879,J Schweinberger,,,3,1999,2000,,,,,
103985,E Tafner,1960,Brazil,3,2000,2000,,,,,
103992,M Wingo,,,1,2000,2000,,,,,
58729,K Sorri,1941,Finland,24,1967,2001,10,5,9,60.4,2098
58730,J Mertanen,1977,Finland,41,1992,2019,8,19,14,36.6,2272
151294,J Manning,,,6,2000,2011,,,,,2215
101102,A Eskelinen,1964,Finland,4,1982,2001,0,2,2,25.0,2217
121706,O Rajala,,,1,2000,2000,,,,,
121008,Y Richter,1939,Israel,3,1965,2000,,,,,2365
122061,N Jindi,,,1,2000,2000,,,,,
103720,A Raweh,1979,Yemen,7,2000,2006,2,5,0,28.6,
10914,J Berkvens vs V M Mikhale,1981,Netherlands,89,1998,2008,33,31,25,51.1,2409
17132,ki,1972,Belarus,768,1990,2019,261,146,199,59.5,2565
89106,Hoang Thong Tu,1972,Vietnam,154,1990,2019,64,32,50,61.0,2396
51389,M Villanueva,1978,Honduras,9,2000,2001,0,5,4,22.2,2009
53213,I Foygel,1947,Ukraine,54,1977,2011,17,18,19,49.1,2436
58607,A Shaw,1960,United States of America,74,1982,2011,29,27,18,51.4,2186
49080,L Dominguez,1983,Cuba,"1,565",1997,2020,243,92,510,58.9,2758
49670,J Soto Vega,1970,Peru,30,1992,2018,13,10,7,55.0,2363
53952,H Mohamed,,,31,2000,2008,8,11,12,45.2,2193
19825,V Babula,1973,Czech Republic,689,1989,2019,231,114,336,58.6,2569
41958,Kurajica,1947,Croatia,932,1964,2014,254,186,473,53.7,2511
56691,A Smelov,1973,Russia,10,2000,2001,5,5,0,50.0,2184
86948,V I Ivanov,1944,Russia,10,1995,2002,3,4,3,45.0,2196
112864,F Blaszczyk,,,2,2000,2000,,,,,
112865,E Chaussard,,,1,2000,2000,,,,,
112866,D Thuillier,,,1,2000,2000,,,,,
79155,I Zimmerman,,,7,1999,2000,4,3,0,57.1,
46765,M Casadei,,,1,2000,2000,,,,,
154566,K Knudsen,1993,Norway,1,2000,2000,,,,,
57008,T V Voronova,1955,Latvia,19,1978,2008,4,7,8,42.1,2164
58799,Vo Hong Phuong,1979,Vietnam,11,2000,2001,5,5,1,50.0,2215
67805,R Cenal Gutierrez,1974,Spain,3,2000,2001,,,,,2075
66495,C Gonzalez Fuente,1976,Spain,4,2000,2000,2,1,1,62.5,2257
92619,M Bednarska-Bzdega,1972,Poland,11,1996,2001,5,3,3,59.1,1946
56012,K Novacek,1973,Czech Republic,5,1995,2003,0,3,2,20.0,2022
105874,S Sieh,,,1,2001,2001,,,,,
92686,L Tagmatarxis,,,1,2001,2001,,,,,
10985,E K Einarsson,1973,Iceland,19,2000,2009,7,10,2,42.1,2056
35735,T Leosson,1978,Iceland,6,1996,2005,,,,,2152
67534,E Volkova,1986,Russia,7,2001,2001,2,4,1,35.7,1984
70571,M Dolgova,1984,Russia,3,1996,2001,,,,,
56835,A Bachmann,1989,Paraguay,356,1995,2019,151,61,97,64.6,2599
75716,D Sosa,,,1,2001,2001,,,,,
65795,W Spoelman,,,333,2001,2019,105,85,88,53.6,2571
75767,A Bensdai,,,1,2001,2001,,,,,
17315,I Khamrakulov,1982,Uzbekistan,122,1994,2012,49,31,42,57.4,2416
76376,A Schneider,,,1,2001,2001,,,,,2059
53313,John Dould,,,3,2001,2001,,,,,
96534,U Hasler,,,6,1997,2001,,,,,
10865,Alexander Kovalenko,1939,Ukraine,20,2000,2002,7,8,5,47.5,2115
67471,S Joentakanen,,,1,2001,2001,,,,,
65900,K Mokhova,1985,Russia,12,2001,2015,5,5,2,50.0,2041
109124,A Shumilina,1986,Russia,31,2001,2019,12,11,8,51.6,2210
69440,I Nieto Gonzalez,1976,Spain,1,2001,2001,,,,,2038
94103,Jacinto Tan,,,2,2000,2001,,,,,
107614,R Stroeher,,,2,2001,2001,,,,,
107615,A Gnuechtel,1949,Germany,3,2001,2002,,,,,1575
101793,M McNabb,1979,New Zealand,56,1997,2016,19,29,8,41.1,2016
91913,R Hart,1966,New Zealand,67,1982,2014,25,32,10,44.8,2147
74608,Alejandro Andresson,1983,Argentina,1,2001,2001,,,,,1489
70497,A Zuriel,1982,Argentina,6,2001,2001,2,1,3,58.3,2214
133910,P Y Basso,1960,France,2,2000,2001,,,,,1815
68726,D Moldovan,1971,Romania,61,1989,2017,12,14,35,48.4,2391
69054,P Schnitzer,1970,Germany,8,2001,2012,1,5,2,25.0,2119
69055,M Kopylov,1975,Ukraine,96,1981,2018,28,30,37,48.9,2407
121954,D Stracy,1943,New Zealand,5,1989,2011,,,,,1571
106345,K W Lynn,1944,New Zealand,69,1967,2017,26,37,6,42.0,1684
107353,G J Niemi,,,1,2001,2001,,,,,
107354,P Alejos Robles,1960,Venezuela,1,2001,2001,,,,,1892
107355,S Jenkinson,1957,Australia,4,2001,2011,2,1,1,62.5,
107356,B Czudek,1950,Czech Republic,1,2001,2001,,,,,1768
65706,S Shepeleva,1989,Ukraine,11,2000,2004,2,9,0,18.2,1891
87942,A Maiko,1989,Ukraine,3,2001,2007,,,,,2023
57908,A Ciesla,1984,Poland,26,1998,2017,6,12,8,38.5,2294
57905,P Bloch,1983,Poland,8,2001,2001,1,5,2,25.0,2076
57962,A Madej,1984,Poland,11,2001,2001,1,8,2,18.2,
57953,E Gruz,1984,Poland,11,2001,2001,2,7,2,27.3,1410
61023,L Simon,1965,France,10,1994,2001,1,6,3,25.0,1899
58146,Jose Ruiz,1957,Switzerland,7,2001,2001,1,5,1,21.4,2100
57926,P Walczak,1984,Poland,9,2001,2006,2,5,2,33.3,2144
57909,D Jezierski,1984,Poland,10,2001,2001,2,5,3,35.0,
57968,A Gorczyca,1983,Poland,7,2001,2001,3,3,1,50.0,2016
54779,M Reszka,1983,Poland,39,2001,2001,13,14,12,48.7,2120
69871,C De Farias,,,1,2001,2001,,,,,
154572,Roger Moen,1963,Norway,1,2001,2001,,,,,
76368,Slavko Mikuz,1953,Slovenia,4,2001,2002,2,2,0,50.0,1692
74536,J Medvescek,,,6,2001,2002,,,,,
20800,G Laco,1937,Italy,78,1957,2017,30,34,14,47.4,1960
69415,A Rodriguez,1978,Italy,1,2001,2001,,,,,2117
70423,R Saeidi,,,1,2001,2001,,,,,
52592,A Roghani,1979,Iran,52,2001,2008,19,22,11,47.1,2301
50829,M Mojzis,1969,Slovakia,9,2000,2001,3,5,1,38.9,2197
57623,S Chaiet,1956,United States of America,1,2001,2001,,,,,
50473,M Traldi,1984,United States of America,13,1998,2001,6,6,1,50.0,2154
69018,M Simes,1984,Argentina,11,2001,2001,5,3,3,59.1,
69432,C Scala,,,1,2001,2001,,,,,
51331,M Nejanky,1985,Argentina,17,2001,2017,5,11,1,32.4,2022
19868,P Vavra,1976,Czech Republic,86,1992,2017,23,38,24,41.2,2342
55112,J Cempel,1960,Czech Republic,8,2001,2001,0,6,2,12.5,2045
49562,D Fernando,1980,Portugal,103,1999,2012,40,29,34,55.3,2452
57471,D Berges,1945,France,1,2001,2001,,,,,2283
29478,S Garcia Martinez,1944,Cuba,368,1964,2017,59,149,160,37.8,2338
49270,M Duppel,1980,Germany,47,1996,2002,15,13,19,52.1,2399
51943,P Rouzaud,1971,France,5,2001,2005,1,4,0,20.0,2256
25941,D Losev vs V Rogo,1956,Russia,41,1973,2010,17,17,7,50.0,1951
24784,ki,1965,Ukraine,64,1996,2007,15,26,23,41.4,2461
27791,J Pinski,1979,Poland,39,1995,2011,7,12,19,43.4,2342
56350,R Lobejko,1978,Poland,35,1998,2001,8,11,16,45.7,2312
42564,E Szirmai,1929,Hungary,6,1976,2001,1,4,1,25.0,2072
68452,N Zambor,1974,Slovakia,31,1998,2012,11,4,16,61.3,2262
53501,K Biro,1952,Slovakia,10,1990,2003,4,6,0,40.0,2011
44501,S W Giddins,1961,United Kingdom,30,1988,2007,4,13,13,35.0,2188
57687,G Proksch,1952,Germany,2,2001,2001,,,,,2065
38733,Y A Zimmerman,1961,Russia,88,1991,2010,38,22,28,59.1,2321
57812,M Woynowski,1950,Germany,4,1975,2001,1,2,1,37.5,1873
10968,O Bjarnason,1966,Iceland,44,2000,2017,12,22,10,38.6,2194
58047,V Dittler,1932,Germany,1,2001,2001,,,,,1724
37889,I Kragelj,1973,Slovenia,17,1992,2016,4,11,2,29.4,2176
54658,S Stajner,1987,Slovenia,28,2000,2017,5,17,6,28.6,2349
52624,T Qiu,1990,China,10,2001,2005,2,5,3,35.0,2308
52659,Wang Yiwei,,,9,2001,2001,3,5,1,38.9,
35978,J Borisek,1986,Slovenia,412,1997,2020,97,65,106,56.0,2591
119740,S S Ilic,,,54,2001,2012,19,23,12,46.3,2035
52585,M Mahjoob,1980,Iran,188,2000,2017,57,57,50,50.0,2329
49491,M Al Sayed,1981,Qatar,662,1994,2018,174,135,136,54.4,2484
20994,Delchev,1971,Bulgaria,593,1986,2020,236,89,245,62.9,2546
51947,S Laborde,1969,France,3,2001,2005,,,,,2151
58472,F Sar,1977,France,3,2001,2001,,,,,2104
76787,Y Solodovnichenko,,,179,1997,2018,85,32,62,64.8,2553
64676,V Malakhatko,1977,Ukraine,"1,149",1996,2018,530,163,404,66.7,2488
105893,E Braghini,1976,Brazil,1,2001,2001,,,,,2113
40285,V Palermo,1932,Argentina,53,1955,2001,16,25,12,41.5,2212
81333,C Garcia Palermo,1953,Argentina,362,1970,2017,109,102,145,51.0,2418
52949,S Martinsen,1980,Norway,69,2001,2016,20,34,15,39.9,2161
58359,H Sjol,1961,Norway,48,2001,2019,14,29,5,34.4,1790
58332,J A Ingvaldsen,1984,Norway,9,2001,2002,4,2,3,61.1,2069
50408,C Hanley,1984,United Kingdom,213,1999,2019,82,67,62,53.6,2447
58336,T R Nielsen,1984,Norway,9,2000,2001,4,2,3,61.1,
49507,C F Ekeberg,1984,Norway,118,2000,2015,35,37,45,49.1,2276
58312,B Szonyi,1977,Hungary,20,2001,2014,,,,,1755
58313,A Spielmann,1969,France,67,1994,2012,12,31,24,35.8,2221
58260,H Svensson,,,9,2001,2001,3,5,1,38.9,
58252,P Ornstein,1980,Sweden,17,2000,2008,3,12,2,23.5,2021
104557,J Kvisla,1990,Norway,132,2000,2018,45,54,33,46.6,2225
58368,A Kabashaj,1976,Kosovo,9,2001,2001,3,5,1,38.9,
22794,P Yu,1969,United States of America,15,1987,2001,2,10,3,23.3,2247
12046,K Corker,1956,Australia,8,1999,2001,2,4,2,37.5,2040
58674,A Braslavskij,1979,Ukraine,15,2001,2005,7,3,5,63.3,2245
58644,R Bashilin,1969,Ukraine,10,1998,2004,5,2,3,65.0,2285
15630,E Tate,1958,United States of America,187,1987,2013,92,74,17,54.9,2206
58613,C Curran,,,1,2001,2001,,,,,
85889,R L Henry,1961,United States of America,15,1989,2008,7,7,1,50.0,2154
113431,A Bennett,1961,United States of America,26,1989,2004,7,12,7,40.4,2190
58501,P Pichelin,1970,France,2,2001,2001,,,,,1968
57284,G Sarthou,1973,France,19,1995,2005,8,6,5,55.3,2351
17794,G Schebler,1969,Germany,197,1987,2017,67,52,78,53.8,2390
65579,Marcel Becker,1978,Germany,36,1984,2012,8,20,8,33.3,2363
16722,T Reilly,1967,Australia,165,1986,2017,51,60,54,47.3,2108
58365,S A Johansen,1949,Norway,9,2001,2001,3,3,3,50.0,
58347,B Kirkebo,1945,Norway,9,2001,2001,4,3,2,55.6,1576
58489,I de la Torre,1980,France,3,2001,2001,,,,,2131
58494,L Krob,1965,France,7,2001,2005,1,5,1,21.4,2026
32708,B Hulse,1951,United States of America,17,1976,2008,4,7,6,41.2,1977
17095,E Magerramov,1958,Azerbaijan,161,1973,2003,52,44,64,52.5,2515
55766,N Saleh,1974,United Arab Emirates,42,1990,2015,12,24,6,35.7,2201
58848,L Benitez Cadenas,1959,Spain,1,2001,2001,,,,,1568
68894,A Villanueva del Val,1983,Spain,1,2001,2001,,,,,
68205,A Gonzalez de la Torre,,,5,2001,2001,1,4,0,20.0,
51565,Tan Zhongyi,,,757,2001,2020,188,77,191,62.2,2510
51570,Gu Xiaobing,,,238,2001,2019,69,80,47,47.2,2263
58561,"Ghobadi Baigvand,Ali",1963,Iran,8,2001,2001,3,5,0,37.5,1817
58564,M Essa Khori,,,7,2001,2001,,,,,
58846,J Bandres Carballo,1967,Spain,9,2001,2001,5,3,1,61.1,2191
58867,D Bustos Serrano,1957,Spain,6,2001,2001,3,2,1,58.3,1921
58320,B Kvisvik,1984,Norway,102,2001,2017,39,40,23,49.5,2250
58572,Arif Zinal,,,9,2001,2001,2,6,1,27.8,
58552,A Akhavan Rad,,,9,2001,2001,2,4,3,38.9,1932
53049,R Zenklusen,1981,Switzerland,35,1998,2006,13,11,11,52.9,2399
58929,S Kuenzli,1978,Switzerland,4,2001,2013,0,2,2,25.0,1979
58883,S Vasile,,,1,2001,2001,,,,,
49381,M Osman,1959,France,25,1993,2006,3,15,7,26.0,2146
67380,R R Gonzalez,,,7,2001,2001,4,2,1,64.3,
66080,J Recuero Guerra,1987,Spain,10,2001,2001,6,3,1,65.0,2226
103969,M Grunberg,1976,Romania,102,1999,2017,37,33,32,52.0,2401
49411,V David,1935,Romania,2,2001,2001,,,,,
49403,V Jianu,1984,Romania,233,1994,2017,84,32,100,62.0,2532
58882,M Bodescu,1970,Romania,2,2001,2001,,,,,2176
49405,D Svetushkin,1980,Moldova,698,1996,2019,279,171,234,57.9,2515
66225,R Maidana,,,3,2001,2001,,,,,
76667,P Goette,,,1,2001,2001,,,,,
49535,Y Xu,,,311,1993,2011,82,40,91,59.9,2465
49245,Zhao Xue,,,"1,182",1997,2019,348,184,229,60.8,2486
24562,D Paulsen,1959,Germany,54,1980,2015,16,26,12,40.7,2309
26324,R Appel,1971,Germany,240,1989,2016,70,64,101,51.3,2508
24656,A A R Afifi,1947,Egypt,79,1980,2001,7,41,31,28.5,2272
48917,A Jakab,1984,Hungary,102,1995,2012,32,33,37,49.5,2369
38793,Z Nemeth,1959,Hungary,89,1985,2005,26,20,43,53.4,2210
66212,P Barrionuevo,1984,Argentina,38,2001,2017,17,14,7,53.9,2259
68986,J Gonzalez,,,1,2001,2001,,,,,
41642,Z Frometa Castillo,1963,Cuba,17,1987,2001,6,8,3,44.1,2049
79790,Y Fleites,1978,Cuba,13,2001,2001,3,5,5,42.3,2116
49421,M Delgado Crespo,1974,Spain,39,1999,2017,9,17,13,39.7,2207
36659,L Lucena,1948,Brazil,59,1978,2016,10,38,11,26.3,2164
49098,F De la Paz,1975,Cuba,150,1994,2012,48,40,61,52.7,2445
35004,A H Wohl,1963,Australia,271,1979,2014,111,91,69,53.7,2332
49986,B Morgan,1974,United Kingdom,7,2001,2001,4,1,2,71.4,2239
49987,M Jose,,,4,2001,2001,,,,,1482
49651,S Vuksanovic vs A Dimo,1967,Yugoslavia,52,1986,2010,16,18,18,48.1,2160
104573,ki,1985,Bosnia and Herzegovina,41,1999,2002,14,18,9,45.1,2110
49203,G Papp,1987,Hungary,209,1997,2019,81,38,90,60.3,2602
49966,J Kerry,,,7,2001,2001,3,3,1,50.0,
102303,V Adam,1937,Canada,9,1995,2001,3,4,2,44.4,2404
82999,S Midoux,1978,France,56,1999,2018,23,21,12,51.8,2279
28654,Fressinet,1981,France,"1,532",1995,2020,394,157,568,60.6,2635
37740,A Lauvsnes,1961,Norway,8,1990,2001,3,5,0,37.5,2270
