indeks_igre,prvi_igralec,prvi_id,drugi_igralec,drugi_id,izid,stevilo_potez,leto,kraj,odprtje_neka_stevilka,odprtje
1439032,C Gabriel,11615,Huebner,14098,1-0,12,2006,Bundesliga 2005/06,D11,Queen's Gambit Declined Slav
1388094,P K Wells,13896,Shirov,15809,1-0,13,2006,Gibtelecom Chess Festival</a>,A45,Queen's Pawn Game
1438807,M Keserovic,97341,B Lajthajm,49594,0-1,13,2006,ch-Serbia,B01,Scandinavian
1438795,B Maksimovic,25844,M Jokic,107138,1-0,13,2006,ch-Serbia,D34,"Queen's Gambit Declined, Tarrasch"
1438884,D Bocharov,50317,S Grishchenko,67523,1-0,14,2006,Open,D24,Queen's Gambit Accepted
1389619,K Kuenitz,66880,W Pannekoek,100790,0-1,11,2006,Gibtelecom Chess Festival</a>,C56,Two Knights
1439530,I Simeonidis,55530,I Lamoureux,107153,1-0,13,2006,3rd ch-Mediterranean,A09,Reti Opening
1450852,J Sarfati,39623,NN,12883,1-0,13,2006,Simultaneous Blindfold,C20,King's Pawn Game
1450853,J Sarfati,39623,NN,12883,1-0,14,2006,Simultaneous Blindfold,D21,Queen's Gambit Accepted
1439947,J Lappage,50417,R Berzinsh,25090,0-1,14,2006,Premier,C67,Ruy Lopez
1397960,T Luther,13999,A Sumets,52055,1-0,1,2006,Cappelle la Grande</a>,B00,Uncommon King's Pawn Opening
1398070,M Pavlovic,42541,D van Dooren,112006,1-0,15,2006,Cappelle la Grande</a>,C41,Philidor Defense
1398386,P Jaracz,19893,A van Beek,70273,1-0,14,2006,Cappelle la Grande</a>,C03,"French, Tarrasch"
1439277,M Weeks,12055,P Gutierrez Castillo,70539,1-0,12,2006,XXII Open,C65,"Ruy Lopez, Berlin Defense"
1399193,Lenderman,92070,I Zenyuk,80900,1-0,13,2006,US Championship 2006</a>,A00,Uncommon Opening
1400883,S Kristjansson,49459,Stefansson,13793,0-1,14,2006,XXII Reykjavik Open</a>,C45,Scotch Game
1400896,D Kjartansson,56536,I Gaponenko,42048,0-1,14,2006,XXII Reykjavik Open</a>,B53,Sicilian
1404208,Al Rakib Mollah Abdullah,11586,M Mohammed Abdul,120656,1-0,14,2006,Bangladesh Championship</a>,D12,Queen's Gambit Declined Slav
1486731,M Vachier-Lagrave,56798,X Loutre,114360,1-0,11,2006,Pontoise op,B40,Sicilian
1486729,M Vachier-Lagrave,56798,Woitzik,114358,1-0,15,2006,Pontoise op,C65,"Ruy Lopez, Berlin Defense"
1405446,Votava,19782,P Vavra,19868,1-0,1,2006,Czech Team Championship,A00,Uncommon Opening
1401138,F Vallejo Pons,49085,P H Nielsen,11670,1-0,13,2006,Amber Blindfold</a>,D37,Queen's Gambit Declined
1409444,A Gasthofer,81766,M Lanzani,27022,1-0,13,2006,7th European Individual Championship</a>,A06,Reti Opening
1409697,A Wilson,53962,C Andersson,78909,0-1,10,2006,7th European Individual Championship: Women</a>,C01,"French, Exchange"
1418785,Y Shulman,28307,S Kriventsov,50496,1-0,14,2006,Spring North American FIDE Invitational</a>,D24,Queen's Gambit Accepted
1450855,J Sarfati,39623,S Smyth,109281,1-0,15,2006,Answers In Genesis UK - Blindfold Simul,D06,Queen's Gambit Declined
1411027,A Meleshko,92627,I Gromova,67128,1-0,14,2006,Russian Club Championship: Women,D79,"Neo-Grunfeld, 6.O-O, Main line"
1411238,Diep,85687,IsiChess,63761,0-1,0,2006,6th International CSVN Tournament</a>,A00,Uncommon Opening
1641674,M Palac,19757,B Filipovic,56407,1-0,14,2006,CRO Cup,B00,Uncommon King's Pawn Opening
1411604,M Khusenkhojaev,140193,J Borisek,35978,1-0,11,2006,37th Chess Olympiad</a>,A81,Dutch
1412935,L Moylan,36872,S Elnami,103673,1-0,13,2006,37th Chess Olympiad: Women</a>,C44,King's Pawn Game
1411550,T Gelashvili,49264,A Nauryzgaliev,103355,1-0,14,2006,37th Chess Olympiad</a>,B12,Caro-Kann Defense
1411697,H Sarwary,98422,K Grigoryan,129581,0-1,14,2006,37th Chess Olympiad</a>,A34,"English, Symmetrical"
1413224,Ada Castaneda,97172,A Awat,103721,1-0,13,2006,37th Chess Olympiad: Women</a>,C55,Two Knights Defense
1413195,A Shabanaj,54801,C Andersson,78909,0-1,3,2006,37th Chess Olympiad: Women</a>,D11,Queen's Gambit Declined Slav
1414752,M Horvath,53848,A Hishii,103667,1-0,15,2006,37th Chess Olympiad: Women</a>,E92,King's Indian
1414933,E Chen,103660,S Elnami,103673,1-0,11,2006,37th Chess Olympiad: Women</a>,C53,Giuoco Piano
1439966,V Shishkin,58166,A Butunoi,49408,1-0,14,2006,Muresul Cup,A41,Queen's Pawn Game (with ...d6)
1415407,G Widmer-Babic,103339,A Awat,103721,1-0,11,2006,37th Chess Olympiad: Women</a>,C50,Giuoco Piano
1415861,N Mohd Saleh,127423,A Awat,103721,1-0,9,2006,37th Chess Olympiad: Women</a>,D30,Queen's Gambit Declined
1415849,K Lyons,103674,R Ribeiro,74242,1-0,14,2006,37th Chess Olympiad: Women</a>,B40,Sicilian
1415511,M Pacheco,51301,A Bachmann,56835,0-1,12,2006,37th Chess Olympiad</a>,E94,"King's Indian, Orthodox"
1416528,M Maeckelbergh,61071,S Maroroa,84652,1-0,14,2006,37th Chess Olympiad: Women</a>,C54,Giuoco Piano
1416147,M A A Sabli,103378,V Afriany,103462,0-1,14,2006,37th Chess Olympiad</a>,B00,Uncommon King's Pawn Opening
1417073,S Kantinti,79504,V Afriany,103462,1-0,14,2006,37th Chess Olympiad</a>,B00,Uncommon King's Pawn Opening
1416974,A Alvir,103438,M Amanov,56753,0-1,13,2006,37th Chess Olympiad</a>,B30,Sicilian
1417638,J Perez Rodriguez,103643,M Delgado Crespo,49421,1-0,14,2006,37th Chess Olympiad: Women</a>,C01,"French, Exchange"
1417955,Meng-Kong Wong,88773,C Davila,17259,1-0,8,2006,37th Chess Olympiad</a>,A56,Benoni Defense
1418000,V Afriany,103462,H Abdullah,109360,0-1,13,2006,37th Chess Olympiad</a>,C02,"French, Advance"
1418640,K Ramirez Jimenez,103662,D Munoz,89039,1-0,9,2006,37th Chess Olympiad: Women</a>,C44,King's Pawn Game
1418367,B Gebregziabher,103455,R Tromp,88662,1-0,14,2006,37th Chess Olympiad</a>,C50,Giuoco Piano
1531235,O Evan,120760,M Umansky,17084,1-0,9,2006,PAL/CSS Freestyle op 3rd,E11,Bogo-Indian Defense
1420566,S Lohou,68363,E Isaksen,104521,1-0,12,2006,Midnight Sun Chess Challenge</a>,C33,King's Gambit Accepted
1420570,E Forsaa,123383,L Andreassen,104534,1-0,15,2006,Midnight Sun Chess Challenge</a>,B07,Pirc
1420601,Rozentalis,46215,F Wolferink,95546,1-0,12,2006,Midnight Sun Chess Challenge</a>,B06,Robatsch
1420694,B Arvola Notkevich,104536,A Edakina,104546,1-0,12,2006,Midnight Sun Chess Challenge</a>,B02,Alekhine's Defense
1420951,E Najer,35841,T Batchimeg,102325,1-0,14,2006,34th World Open</a>,D85,Grunfeld
1421018,S Ritvin,10166,E Z Rabin,104610,1-0,10,2006,34th World Open</a>,B02,Alekhine's Defense
1474415,T Papp,54688,L Kollman,113220,1-0,15,2006,Balazs Diak Cup U18 2nd,C24,Bishop's Opening
1423793,K Kanakari,105046,M Bartel,102262,0-1,15,2006,35th Greek Team Championship,A06,Reti Opening
1423018,N Ninov,29164,B Lucas,104957,1-0,14,2006,5th La Fere Open,B04,"Alekhine's Defense, Modern"
1422718,V P Moskalenko,15254,R M D P de Almeida,38298,0-1,13,2006,XXIV Andorra Open,A56,Benoni Defense
1423463,F Tahirov,50084,S Pukkinen,105006,1-0,8,2006,Heart of Finland Open,A40,Queen's Pawn Game
1422745,P Gallego Eraso,98807,S Del Rio Angelis,88543,1-0,14,2006,XXIV Andorra Open,B00,Uncommon King's Pawn Opening
1422766,Roy Saptarshi,117286,V P Moskalenko,15254,1-0,15,2006,XXIV Andorra Open,C16,"French, Winawer"
1423953,F Garcia Jimenez,105071,L A Gomez Jurado,16988,0-1,12,2006,XXIX Open Barbera del Valles,B60,"Sicilian, Richter-Rauzer"
1422935,A Feuerstack,104921,E Hoiberg,98865,1-0,14,2006,21st North Sea Cup,B13,"Caro-Kann, Exchange"
1421740,J Aulin-Jansson,29026,E Lie,49524,0-1,7,2006,Norwegian Championship</a>,C36,"King's Gambit Accepted, Abbazia Defense"
1423527,T Porrasmaa,51550,R Molander,50554,1-0,14,2006,Heart of Finland Open,A00,Uncommon Opening
1423068,M V Chetverik,51858,R Lonnoy,104958,1-0,15,2006,5th La Fere Open,A50,Queen's Pawn Game
1423369,F Hernandez Basante,49573,L Valdes,49569,0-1,15,2006,2nd Alajuela Open,A41,Queen's Pawn Game (with ...d6)
1422329,J Gallagher,31026,Korchnoi,15866,1-0,14,2006,Swiss Championship</a>,C11,French
1424899,J Aagaard,35994,E Muratet Casadevall,105153,1-0,15,2006,Politiken Cup</a>,B04,"Alekhine's Defense, Modern"
1425287,Hector,16293,N Kirkegaard,105304,1-0,12,2006,Politiken Cup</a>,A45,Queen's Pawn Game
1473168,D Brandenburg,70008,J Broekmeulen,67996,1-0,9,2006,Dutch Open,B22,"Sicilian, Alapin"
1426090,Jobava,49467,Kramnik,12295,0-1,15,2006,Dortmund Sparkassen</a>,E12,Queen's Indian
1578395,B Farzamfar,109030,R Gralla,123443,0-1,9,2006,Cafe Rosenhof-Blitz Casual,A52,Budapest Gambit
1426183,R Britton,40466,C G Ward,14224,0-1,14,2006,British Championship</a>,B25,"Sicilian, Closed"
1426238,J G Nicholson,30056,S Ledger,21405,0-1,12,2006,British Championship</a>,B30,Sicilian
1448587,A El Arousy,49126,J Almouhairi,108889,1-0,14,2006,16th Abu Dhabi International Chess Fest,B30,Sicilian
1426904,F Peralta,50006,R Zysk,19622,1-0,12,2006,Acropolis Tournament</a>,A80,Dutch
1426933,V Parginos,51708,P Pandavos,91987,1-0,15,2006,Acropolis Tournament</a>,D02,Queen's Pawn Game
1437409,T Hillarp Persson,49448,J Blas Correa,104905,1-0,7,2006,Banyoles International Festival,A43,Old Benoni
1427660,T Roussel-Roozmon,51437,S Kulic,105086,1-0,0,2006,Canadian Closed</a>,A00,Uncommon Opening
1427002,K Fragiadakis,98293,P Pandavos,91987,1-0,10,2006,Acropolis Tournament</a>,B22,"Sicilian, Alapin"
1436400,G A Timoshenko,47194,R Verdes Nadal,106812,1-0,12,2006,VII Tarragona Open,B06,Robatsch
1439700,N Seifert,107288,Mamedyarov,50065,0-1,13,2006,13th Ordix Open,A48,King's Indian
1427120,P Pandavos,91987,B Khetsuriani,51353,0-1,14,2006,Acropolis Tournament</a>,C42,Petrov Defense
1427197,L Day,16101,Adams,10900,0-1,13,2006,Staunton Memorial</a>,C34,King's Gambit Accepted
1437254,S Bromberger,50823,D Guix Torres,106915,0-1,15,2006,VIII Sants Open,C80,"Ruy Lopez, Open"
1437213,A Karpatchev,36755,R Oney,106904,1-0,10,2006,5th Istanbul Festival,B10,Caro-Kann
1437113,A Heikkila,106878,M Dzhumaev,96473,0-1,15,2006,Triest Open,A86,Dutch
1428213,P Kent,105656,D Grassie,105284,0-1,13,2006,European Union Individual Championship</a>,D83,"Grunfeld, Grunfeld Gambit"
1436247,M Prusikin,83288,M Heidrich,28116,1-0,15,2006,LGA Premium Cup,A83,"Dutch, Staunton Gambit"
1435796,M Galyas,38796,J Bick,19930,1-0,1,2006,First Saturday September,A40,Queen's Pawn Game
1435036,K Klundt,27597,K H Bondick,97364,1-0,10,2006,World Senior Championship,C40,King's Knight Opening
1434872,N Hutchinson,78888,P Bobras,36652,0-1,14,2006,15th Monarch Assurance,B22,"Sicilian, Alapin"
1431008,Kramnik,12295,Topalov,12089,0-1,0,2006,Kramnik - Topalov World Championship Match</a>,A00,Uncommon Opening
1795514,I Nikolayev,55750,T Bogin,145884,1-0,14,2006,Arkport Open,B30,Sicilian
1432470,P Morriss,106169,J McDonnell,52174,1-0,4,2006,European Club Cup</a>,A00,Uncommon Opening
1432762,S Gregoire,56572,T H Toufighi,95994,0-1,12,2006,World Junior Championship</a>,D47,Queen's Gambit Declined Semi-Slav
1432668,Vaganian,13989,N Fercec,37717,1-0,15,2006,European Club Cup</a>,D06,Queen's Gambit Declined
1432683,Agrest,18229,M Prusikin,83288,1-0,15,2006,European Club Cup</a>,D38,"Queen's Gambit Declined, Ragozin Variation"
1432707,D Mallaghan,58205,H Grabher,60474,0-1,12,2006,European Club Cup</a>,C45,Scotch Game
1607710,K Chung,126875,M Zubac,105585,1-0,14,2006,Fall ProAm,B33,Sicilian
1664269,S Gichurkin,136937,K Petrosian,136948,0-1,11,2006,Volga,E38,"Nimzo-Indian, Classical, 4...c5"
1564919,M Boskan,124752,R Gralla,123443,0-1,13,2006,Blitz casual,E12,Queen's Indian
1442321,A G Grant,135094,P Goldsworthy,107861,1-0,12,2006,Hastings 2006/07</a>,B30,Sicilian
1483782,Anand,12088,S Palomino,114014,1-0,9,2007,Festival de Benidorm Simultáneas Anand,B30,Sicilian
1483770,Anand,12088,J Pastor Gomis,114003,1-0,15,2007,Festival de Benidorm Simultáneas Anand,B76,"Sicilian, Dragon, Yugoslav Attack"
1443150,A Wilson,53962,G Dickson,107869,0-1,14,2007,Hastings 2006/07</a>,C78,Ruy Lopez
1443300,A Jain,107318,R Norinkeviciute,92779,1-0,2,2007,Hastings 2006/07</a>,B06,Robatsch
1443033,B Leer-Salvesen,52398,J Mardell,100457,1-0,9,2007,Rilton Cup</a>,A34,"English, Symmetrical"
1608759,F De Palma,128958,Carlo Riva,128959,1-0,7,2007,Bergamo op 19th,B21,"Sicilian, 2.f4 and 2.d4"
1455120,O Perez Mitjans,99074,E Espinosa,109959,0-1,15,2007,Cuban Championship,C29,Vienna Gambit
1455147,F De la Paz,49098,L Dominguez,49080,0-1,11,2007,Cuban Championship,B96,"Sicilian, Najdorf"
1448922,M Tscharotschkin,65110,D Dimitrijevic,108833,1-0,15,2007,5th Gibraltar Chess Festival</a>,B22,"Sicilian, Alapin"
1449203,T Soraas,104526,A Cardenas Romo,92112,1-0,14,2007,5th Gibraltar Chess Festival</a>,B01,Scandinavian
1450259,Petrushin,18047,I Shkurikhin,67117,1-0,15,2007,Moscow Open</a>,B43,"Sicilian, Kan, 5.Nc3"
1454722,J Avalos Parra,125164,C Salas Arros,64321,1-0,1,2007,Fenach Championship of Chile,A40,Queen's Pawn Game
1454479,L Drljevic,49627,M Calzetta,50541,0-1,15,2007,Mediterreanean Championship,A07,King's Indian Attack
1451942,E Safarli,91832,T L Petrosian,50086,1-0,1,2007,Aeroflot Open</a>,B00,Uncommon King's Pawn Opening
1704922,J Bulic,96753,Z Juras,142710,1-0,14,2007,Bujstina,D02,Queen's Pawn Game
1621050,B Malavazzi,92712,A H T dos Santos Fier,88826,0-1,15,2007,Sao Paulo Interclubes Paulista,B03,Alekhine's Defense
1452502,Petkevich,15356,D Bocharov,50317,0-1,13,2007,Cappelle la Grande</a>,E16,Queen's Indian
1452521,A S Moroz,18132,S Fedorchuk,38807,1-0,1,2007,Cappelle la Grande</a>,B00,Uncommon King's Pawn Opening
1621048,A H T dos Santos Fier,88826,E Vermelho Limberg,129928,1-0,14,2007,Sao Paulo Interclubes Paulista,B75,"Sicilian, Dragon, Yugoslav Attack"
1455860,G Spiess,56989,N Hutchinson,78888,1-0,15,2007,European Individual Championship</a>,A17,English
1457228,B Gershenov,80850,W Harper,34468,0-1,15,2007,Foxwoods Open</a>,B00,Uncommon King's Pawn Opening
1456079,V Sejkora,84922,G Ringoir,110055,1-0,9,2007,European Individual Championship</a>,B27,Sicilian
1456254,I Rajlich,49490,P Schuurman,49856,1-0,15,2007,European Individual Championship (Women)</a>,E32,"Nimzo-Indian, Classical"
1457258,M W Mason,104641,E Colding,10179,0-1,13,2007,Foxwoods Open</a>,A58,Benko Gambit
1456575,J Kregelin,110031,J Kleinert,10996,1-0,13,2007,European Individual Championship</a>,D20,Queen's Gambit Accepted
1457371,D E Vigorito,15646,M Dougherty,10073,1-0,11,2007,Foxwoods Open</a>,A40,Queen's Pawn Game
1457474,N Guliyev,65797,Krasenkow,16340,0-1,9,2007,Villa de Canada de Calatrava</a>,B33,Sicilian
1457070,J Kleinert,10996,T Ringoir,110027,0-1,12,2007,European Individual Championship</a>,B22,"Sicilian, Alapin"
1465950,D Jameson,108842,M G R White,111348,0-1,7,2007,53rd Welsh Championship,B30,Sicilian
1457750,S M Rahman,53024,N Murshed,41987,0-1,10,2007,Bangladesh Championship</a>,C18,"French, Winawer"
1458324,Karjakin,54535,F Bindrich,68357,1-0,14,2007,European Individual Championship</a>,E17,Queen's Indian
1458406,S Bogner,80306,K Szabo,74289,0-1,12,2007,European Individual Championship</a>,B87,"Sicilian, Fischer-Sozin with ...a6 and ...b5"
1458605,E Kostopoulos,51710,J Kleinert,10996,0-1,14,2007,European Individual Championship</a>,D20,Queen's Gambit Accepted
1691363,V Radonjanin,91583,O Pardic,140777,0-1,15,2007,Vojvodina Cup,A41,Queen's Pawn Game (with ...d6)
1657108,S Djukic,49625,A Benderac,49618,0-1,14,2007,SRB-wch,E30,"Nimzo-Indian, Leningrad"
1684362,I Skrypin,140125,A Glebov,140126,0-1,2,2007,UKR-ch U08,A02,Bird's Opening
1464398,B Reefat,39683,E Hossain,53015,1-0,8,2007,8th United Insurance Dhaka,B25,"Sicilian, Closed"
1625933,I Schomann,130398,M Amini,126835,0-1,11,2007,"Planten un Blomen, open air casual",A02,Bird's Opening
1464113,D Blagojevic,26711,F Bilobrk,52382,1-0,15,2007,Bosnian Team Championship,E00,Queen's Pawn Game
1463911,D Villing,97332,O Chernikov,23312,0-1,9,2007,7th European Senior Championship,B21,"Sicilian, 2.f4 and 2.d4"
1464153,B Budimir,102414,V Jakovljevic,54573,0-1,14,2007,Bosnian Team Championship,B22,"Sicilian, Alapin"
1634424,D Schenk,132093,R Troeger,100625,0-1,13,2007,16.OBSen-E-Turnier,B06,Robatsch
1482031,G MacElligott,92847,P Hogarty,113800,1-0,15,2007,IRL-ch,A58,Benko Gambit
1722389,B Tavassoli,146502,S Schoknecht,146503,0-1,2,2007,Harburg-chF 5th,A00,Uncommon Opening
1472993,M Lee,113021,B Wall,50458,0-1,15,2007,Kansas Open,C65,"Ruy Lopez, Berlin Defense"
1570421,N Miezis,49822,J Mertanen,29535,1-0,14,2007,Heart of Finland,A36,English
1467075,G B Hanssen,105188,C Vos,53899,1-0,12,2007,Politiken Cup</a>,A04,Reti Opening
1467657,B Svanholm,105154,J Kleiman,51440,1-0,9,2007,Politiken Cup</a>,A20,English
1467794,F Urkedal,105264,M Antonsen,29087,0-1,13,2007,Politiken Cup</a>,A45,Queen's Pawn Game
1468775,K McEwan,14176,P Makepeace,105509,0-1,14,2007,British Championship</a>,B11,"Caro-Kann, Two Knights, 3...Bg4"
1468801,A Jain,107318,J Anderson,116885,0-1,15,2007,British Championship</a>,B68,"Sicilian, Richter-Rauzer Attack, 7...a6 Defense, 9...Be7"
1469549,A G Jakobsen,112299,I Carlsen,112323,1-0,9,2007,Arctic Chess Challenge</a>,B21,"Sicilian, 2.f4 and 2.d4"
1469683,S Jessen,64351,C Filgueira Fernandez,112272,1-0,12,2007,Arctic Chess Challenge</a>,D08,"Queen's Gambit Declined, Albin Counter Gambit"
1469526,G B Hanssen,105188,P Flermoen,112297,1-0,14,2007,Arctic Chess Challenge</a>,A14,English
1469587,L N Jensen,112294,M Floer,112312,1-0,14,2007,Arctic Chess Challenge</a>,A03,Bird's Opening
1468449,Y van Kesteren,112030,R Sprangers,102440,0-1,12,2007,Hogeschool Zeeland Tournament</a>,B56,Sicilian
1469401,K Johannessen,112308,Srinath Narayanan,95936,0-1,12,2007,Arctic Chess Challenge</a>,A46,Queen's Pawn Game
1469665,P Johansen,101625,B Goslawski,112304,0-1,12,2007,Arctic Chess Challenge</a>,A02,Bird's Opening
1469626,E Norbakken,112321,I Carlsen,112323,0-1,13,2007,Arctic Chess Challenge</a>,B21,"Sicilian, 2.f4 and 2.d4"
1469404,M Floer,112312,S Tofte,105170,0-1,14,2007,Arctic Chess Challenge</a>,C50,Giuoco Piano
1469460,J Asvang,112298,M Floer,112312,1-0,13,2007,Arctic Chess Challenge</a>,C64,"Ruy Lopez, Classical"
1468516,D van der Eijk,112072,D van Dooren,112006,0-1,11,2007,Hogeschool Zeeland Tournament</a>,A20,English
1468536,R Punt,112088,T Beuman,112032,0-1,14,2007,Hogeschool Zeeland Tournament</a>,C44,King's Pawn Game
1469427,A Kulago,105784,Sarakauskas,49359,0-1,14,2007,Arctic Chess Challenge</a>,D44,Queen's Gambit Declined Semi-Slav
1469494,de Firmian,15656,J K Pedersen,104559,1-0,10,2007,Arctic Chess Challenge</a>,C41,Philidor Defense
1469476,O Skage,112275,G B Hanssen,105188,0-1,15,2007,Arctic Chess Challenge</a>,B17,"Caro-Kann, Steinitz Variation"
1794944,E Bankert,153038,R Ehrler,60508,0-1,13,2007,Friedrichroda op,C78,Ruy Lopez
1469786,M Floer,112312,L Andreassen,104534,0-1,12,2007,Arctic Chess Challenge</a>,B07,Pirc
1470334,E Fries,112435,M Chojnowski,112430,0-1,15,2007,IBCA European Individual Championship</a>,A48,King's Indian
1470716,M Znuderl,35853,G Draghici Flutur,94498,0-1,15,2007,IBCA European Individual Championship</a>,A20,English
1691437,M Demidowicz,110951,A Helstroffer,51961,0-1,14,2007,Rewal's Seahorse,B77,"Sicilian, Dragon, Yugoslav Attack"
1557778,E Senador,52466,A Khairul,122413,1-0,9,2007,Malaysian Open Tt,C32,"King's Gambit Declined, Falkbeer Counter Gambit"
1470901,V Rothuis,102787,H Ziska,98761,0-1,14,2007,Euwe Stimulans</a>,A45,Queen's Pawn Game
1471804,A Ricci,49768,A Valsecchi,112560,0-1,14,2007,Bratto Festival</a>,B32,Sicilian
1739872,R Balatoni,135941,M Yeo,18664,0-1,12,2007,Liverpool op,C26,Vienna
1739862,D Pass,97639,T Rendle,53968,0-1,14,2007,Liverpool op,C00,French Defense
1472977,A Voinov,50299,A Kremenietsky,46339,1-0,15,2007,Russian Championship Higher League</a>,E94,"King's Indian, Orthodox"
1473965,J G Nicholson,30056,M Yeo,18664,0-1,15,2007,Isle of Man Masters</a>,C74,"Ruy Lopez, Modern Steinitz Defense"
1474094,A J Walton,87022,J G Nicholson,30056,1-0,10,2007,Isle of Man Masters</a>,A45,Queen's Pawn Game
1474138,J G Nicholson,30056,N Hutchinson,78888,0-1,9,2007,Isle of Man Masters</a>,B10,Caro-Kann
1474181,J G Nicholson,30056,T Spanton,36642,0-1,5,2007,Isle of Man Masters</a>,C65,"Ruy Lopez, Berlin Defense"
1474189,Areshchenko,10862,Bradford,27298,1-0,12,2007,Isle of Man Masters</a>,C18,"French, Winawer"
1474871,J Garcia-Ortega Mendez,113234,H Jadenkus,113246,1-0,10,2007,European Club Cup</a>,C81,"Ruy Lopez, Open, Howell Attack"
1474896,N Whelan,79290,P Corbin,81391,0-1,7,2007,European Club Cup</a>,A41,Queen's Pawn Game (with ...d6)
1559101,S Uhlenbrock,104597,M V Chetverik,51858,0-1,13,2007,Goch (open),B03,Alekhine's Defense
1475057,E Grinshpun,88337,E A Birens,27693,1-0,13,2007,European Club Cup</a>,A33,"English, Symmetrical"
1475070,G Gashi,113270,A Dal Borgo,74222,0-1,14,2007,European Club Cup</a>,B44,Sicilian
1475054,S Rouchouse,103600,D Zifroni,29877,0-1,15,2007,European Club Cup</a>,B42,"Sicilian, Kan"
1475330,M Abeln,46898,B Prizker,113250,1-0,11,2007,European Club Cup</a>,E53,"Nimzo-Indian, 4.e3"
1475246,Naiditsch,48885,I A Nataf,64766,1-0,14,2007,European Club Cup</a>,B33,Sicilian
1475256,E Mochalov,18252,N Sulava,42045,1-0,15,2007,European Club Cup</a>,E11,Bogo-Indian Defense
1475115,Sutovsky,10836,Vaganian,13989,0-1,9,2007,European Club Cup</a>,C00,French Defense
1475218,F Steil-Antoni,89166,I Madl,24849,0-1,14,2007,European Club Cup (Women)</a>,C22,Center Game
1475303,A Paaske,50689,L van Beek,52989,0-1,15,2007,European Club Cup</a>,C45,Scotch Game
1475804,W Iclicki,27846,V Prifti,113273,1-0,9,2007,European Club Cup</a>,E00,Queen's Pawn Game
1475728,G Kallai,15241,V A Bolzoni,74994,1-0,11,2007,European Club Cup</a>,A22,English
1475982,V Cmilyte,51512,E Danielian,26789,1-0,11,2007,European Club Cup (Women)</a>,D20,Queen's Gambit Accepted
1475990,A Maric,25081,E Boric,113224,1-0,13,2007,European Club Cup (Women)</a>,A80,Dutch
1475708,Jobava,49467,M Abeln,46898,1-0,14,2007,European Club Cup</a>,A10,English
1475711,P Span,106243,N Sulava,42045,0-1,11,2007,European Club Cup</a>,B22,"Sicilian, Alapin"
1475796,N Sahitaj,88257,H Schaufelberger,17949,0-1,12,2007,European Club Cup</a>,B48,"Sicilian, Taimanov Variation"
